serialNum;Тип организации;Разряд;Название УГМС;StationName;Реперная/Вековая станция;Синоптический индекс станции;Общероссийский координатный номер метеорологического пункта;Общероссийский номер гидрологического пункта;Общероссийский номер агрометеорологического пункта;Широта;Долгота;Разность между поясным и московским временем;Территориальный код станции;Филиал(ЦГМС);Статус сетей: климатическая (метеорологическая);Признак проведения радиолокационных наблюдений;Признак проведения аэрологических наблюдений;Статус сетей: гидрологическая;Статус сетей: морская;Статус сетей: агрометеорологическая;Признак проведения специальных гидрометеорологических наблюдений;Признак проведения геофизических наблюдений;Признак проведения гелиофизических наблюдений;Признак проведения наблюдений за загрязнениями;Станция законсервирована (0 не законсервирована, 1 законсервирована);Дата закрытия
3317;Пост наблюдения за загрязнением природной среды;0;ФГБУ Уральское УГМС;НИЖ.ТАГИЛ №2;0;;;;;57.92;60.05;;166;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
3318;Пост наблюдения за загрязнением природной среды;0;ФГБУ Уральское УГМС;НИЖ.ТАГИЛ №3;0;;;;;57.92;59.97;;166;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
3319;Пост наблюдения за загрязнением природной среды;0;ФГБУ Уральское УГМС;НИЖ.ТАГИЛ №4;0;;;;;57.93;60.0;;166;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
901;Гидрологический пост;1;ФГБУ Северо-Западное УГМС;НИЖЕ ДЕР.ДУБРОВО - Р.ПАША;0;72155;5950033330;72155;;59.85;33.55;;147;Санкт-Петербургский ЦГМС;1;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
30267;Гидрологический пост;2;ФГБУ Дальневосточное УГМС;ниже устья реки Гобилли - р. Анюй;0;05397;;05397;;49.36666666666667;137.71666666666667;;127;Отсутствует;0;0;0;3;0;0;0;0;0;0;;
2490;Гидрологический пост;1;ФГБУ Северо-Кавказское УГМС;НИЖЕГОРОДСКАЯ - р. Курджипс;0;83372;4416039550;83372;;44.27;39.92;;123;Краснодарский ЦГМС;1;0;0;2;0;0;1;0;0;0;;9999-12-31 00:00:00
30957;Геофизическая станция;4;ФГБУ ИПГ;НИЖНЕАНГАРСК;0;;;;;55.80;109.58;;;Отсутствует;0;0;0;0;0;0;0;1;0;0;;
4532;Гидрологическая станция;1;ФГБУ Забайкальское УГМС;НИЖНЕАНГАРСК;1;30433;5580961;;30433;55.78;109.58;;104;Бурятский ЦГМС;2;0;0;1;0;1;0;0;0;1;;9999-12-31 00:00:00
8241;Авиационная метеорологическая станция;4;ФГБУ Авиаметтелеком Росгидромета;НИЖНЕАНГАРСК;0;30434;;;;55.80;109.58;;104;ФГБУ Иркутский филиал Авиаметтелекома  Росгидромета;4;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
4990;Озерный гидрометеорологический пост;2;ФГБУ Иркутское УГМС;НИЖНЕАНГАРСК - ОЗ.БАЙКАЛ;2;;;08908;;55.78333333333333;109.55;;104;Байкальский ЦГМС;0;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
31768;Авиационная метеорологическая станция;1;ФГБУ Авиаметтелеком Росгидромета;НИЖНЕВАРТОВСК;0;23471;;;;60.916666666666664;76.6;;;ФГБУ Филиал Севера Сибири Авиаметтелекома  Росгидромета;3;0;0;0;0;0;0;0;0;1;;
4262;Гидрологический пост;2;ФГБУ Обь-Иртышское УГМС;НИЖНЕВАРТОВСК - р.Обь;0;;;10025;;60.916666666666664;76.61666666666666;;186;Ханты-Мансийский ЦГМС;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
4197;Пост наблюдения за загрязнением природной среды;0;ФГБУ Обь-Иртышское УГМС;НИЖНЕВАРТОВСК-1;0;;;;;60.916666666666664;76.6;;186;Ханты-Мансийский ЦГМС;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
8804;Метеорологическая станция;2;ФГБУ Крымское УГМС;НИЖНЕГОРСКИЙ;0;33962;4553470;;33962;45.45;34.72;;182;Отсутствует;3;0;0;0;0;3;0;0;0;1;;
202;Воднобалансовая станция;0;ФГБУ Центрально-Черноземное УГМС;НИЖНЕДЕВИЦК;0;34121;5163840;;34121;51.55;38.38;;136;Воронежский ЦГМС;3;0;1;1;0;2;0;1;0;1;;9999-12-31 00:00:00
8360;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Верхне-Волжское УГМС;НИЖНЕИВКИНО;0;27293;5824950;;;58.20;49.52;;143;Кировский ЦГМС;3;0;0;0;0;0;0;0;0;0;;9999-12-31 00:00:00
31547;Гидрологический пост;1;ФГБУ Верхне-Волжское УГМС;НИЖНЕИВКИНО - Р.ИВКИНА;0;76668;;76668;;58.18333333333333;49.5;;143;Кировский ЦГМС;0;0;0;3;0;0;0;0;0;0;;
2231;Гидрологический пост;1;ФГБУ Башкирское УГМС;НИЖНЕИТКУЛОВО - Р.СЕЛЕУК;0;76325;;76325;;53.38;56.33;;103;Отсутствует;0;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
2729;Пункт гидрохимических наблюдений;0;ФГБУ УГМС Республики Татарстан;НИЖНЕКАМСК - ВДХР.КУЙБЫШЕВСКОЕ;0;;554205158;;;55.70;51.96;;116;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
2119;Пост наблюдения за загрязнением природной среды;0;ФГБУ УГМС Республики Татарстан;НИЖНЕКАМСК М/Д ПРОСП.ХИМИКОВ,СТРОИТЕЛЕЙ, ПНЗ-1;0;;5565180508;;;55.63;51.81;;116;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
8861;Пост наблюдения за загрязнением природной среды;0;ФГБУ УГМС Республики Татарстан;НИЖНЕКАМСК, ПРОСПЕКТ ХИМИКОВ, ПНЗ-3;0;;;;;55.62;51.80;;116;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
8860;Пост наблюдения за загрязнением природной среды;0;ФГБУ УГМС Республики Татарстан;НИЖНЕКАМСК, УЛ.ЛЕСНАЯ, ПНЗ-21;0;;;;;55.65;51.80;;116;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
2879;Метеорологическая станция;2;ФГБУ Обь-Иртышское УГМС;НИЖНЕСОРТЫМСКИЙ;0;23741;6277170;;;62.44361111111111;71.75555555555556;;186;Ханты-Мансийский ЦГМС;4;0;0;1;0;0;0;0;0;0;;9999-12-31 00:00:00
4257;Пристанционный гидрологический пост;1;ФГБУ Обь-Иртышское УГМС;НИЖНЕСОРТЫМСКИЙ (ГП ПРИ НИЖНЕСОРТЫМСКИЙ М) - р. Пим;0;;;10715;;62.45;71.75;;186;Ханты-Мансийский ЦГМС;0;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
4461;Гидрологический пост;2;ФГБУ Дальневосточное УГМС;НИЖНЕСПАССКОЕ - Р.АМУР, ПРОТОКА НИЖНЕСПАССКАЯ;0;05008;4827134311;05008;;48.45;134.52;;179;Отсутствует;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
5928;Пристанционный гидрологический пост;3;ФГБУ Дальневосточное УГМС;НИЖНЕТАМБОВСКОЕ (ГП ПРИ НИЖНЕТАМБОВСКОЕ М) - Р.АМУР;0;05026;;05026;;50.93;138.18;;127;Отсутствует;0;0;0;2;0;0;0;0;0;0;;9999-12-31 00:00:00
6065;Метеорологическая станция;2;ФГБУ Дальневосточное УГМС;НИЖНЕТАМБОВСКОЕ - Р.АМУР;1;31562;5093821;05026;;50.92;138.18;;127;Отсутствует;2;0;0;1;0;0;0;0;0;1;;9999-12-31 00:00:00
4867;Оперативная группа-группа,проводящая метеонаблюдения при обслуживании авиации;0;ФГБУ Авиаметтелеком Росгидромета;НИЖНЕУДИНСК;0;29690;;;;54.88;99.03;;138;ФГБУ Иркутский филиал Авиаметтелекома  Росгидромета;4;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
5297;Гидрологический пост;3;ФГБУ Иркутское УГМС;НИЖНЕУДИНСК - Р.УДА;0;;;08304;;54.88;99.03;;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;;
4859;Объединенная гидрометеорологическая станция;0;ФГБУ Иркутское УГМС;НИЖНЕУДИНСК - Уда;0;29698;5499900;08304;;54.88;99.03;;138;Отсутствует;3;0;1;1;0;0;0;0;0;1;;9999-12-31 00:00:00
3737;Метеорологическая станция;2;ФГБУ Среднесибирское УГМС;НИЖНЕУСИНСКОЕ;0;36091;5239300;;;52.27;93.02;;124;Хакасский ЦГМС;3;0;0;0;0;1;0;0;0;1;;9999-12-31 00:00:00
6098;Пристанционный гидрологический пост;2;ФГБУ Якутское УГМС;НИЖНЕЯНСК (ГП) - Р.ЯНА,ДЕЛЬТА,ПРОТ.ГЛАВНОЕ РУСЛО;0;03864;;03864;;71.42;136.08;;114;Отсутствует;0;0;0;4;0;0;0;0;0;1;;9999-12-31 00:00:00
4407;Метеорологический пост;1;ФГБУ Дальневосточное УГМС;НИЖНИЕ БУЗУЛИ;0;67106;5137128121;;67106;51.62;128.20;;128;Амурский ЦГМС;3;0;0;0;0;3;0;0;0;0;;9999-12-31 00:00:00
2232;Гидрологический пост;1;ФГБУ Башкирское УГМС;НИЖНИЕ ЛЕМЕЗЫ - Р.ЛЕМЕЗА;0;76345;5445057020;76345;;54.75;57.03;;103;Отсутствует;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
29724;Управление по гидрометеорологии;0;ФГБУ Верхне-Волжское УГМС;НИЖНИЙ  НОВГОРОД  УГМС;0;;;;;56.31111111111111;43.93055555555556;;;Отсутствует;0;0;0;0;0;0;0;0;0;0;;
2233;Гидрологический пост;1;ФГБУ Башкирское УГМС;НИЖНИЙ АВЗЯН - Р.БОЛЬШОЙ АBЗЯН;0;76650;5329057360;76650;;53.48;57.60;;103;Отсутствует;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
3589;Гидрологический пост;1;ФГБУ Западно-Сибирское УГМС;Нижний Бьеф - р. Обь;0;10012;;10012;;54.48;82.57;;154;Отсутствует;0;0;0;3;0;0;0;0;0;1;;
3935;Агрометеорологический пост;0;ФГБУ Среднесибирское УГМС;НИЖНИЙ ИНГАШ;0;65807;5612096360;;65807;56.20;96.60;;124;Отсутствует;1;0;0;0;0;3;0;0;0;0;;9999-12-31 00:00:00
3587;Гидрологический пост;1;ФГБУ Западно-Сибирское УГМС;Нижний Коен - р. Коен;0;10211;5448083200;10211;;54.48;83.20;;154;Отсутствует;1;0;0;2;0;0;0;0;0;1;;
6058;Пристанционный гидрологический пост;1;ФГБУ Колымское УГМС;Нижний Контактовый (ГП при Колымская В) - руч. Контактовый;0;;;01102;;61.85;147.66;;149;Отсутствует;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
3586;Гидрологический пост;1;ФГБУ Западно-Сибирское УГМС;Нижний Кучук - р. Кучук;0;10519;5242079560;10519;;52.42;79.57;;;Алтайский ЦГМС;1;0;0;2;0;0;0;0;0;1;;
2085;Агрометеорологический пост;0;ФГБУ Приволжское УГМС;НИЖНИЙ ЛОМОВ;0;57306;5332043420;;;53.53;43.70;;158;Пензенский ЦГМС;1;0;0;0;0;3;0;0;0;1;;9999-12-31 00:00:00
30941;Геофизическая станция;0;ФГБУ ИПГ;Нижний Новгород;0;;;;;56.29;43.99;;;Отсутствует;0;0;0;0;0;0;0;1;0;0;;
1597;Авиационный метеорологический центр;0;ФГБУ Авиаметтелеком Росгидромета;НИЖНИЙ НОВГОРОД;0;27553;5634380;;;56.233333333333334;43.78333333333333;;152;ФГБУ Верхне-Волжский филиал Авиаметтелекома  Росгидромета;4;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
31252;Геофизическая станция;0;ФГБУ ИПГ;Нижний Новгород;0;;;;;58.52;31.23;;;Отсутствует;0;0;0;0;0;0;0;1;0;0;;
6250;Центр по мониторингу загрязнения окружающей среды;0;ФГБУ Верхне-Волжское УГМС;НИЖНИЙ НОВГОРОД;0;;;;;56.28;44.00;;152;Отсутствует;0;0;0;0;0;0;0;0;0;1;;
2739;Аэрологическая станция;0;ФГБУ Верхне-Волжское УГМС;НИЖНИЙ НОВГОРОД;1;27459;5634400;;;56.27;44.00;;152;Отсутствует;2;0;1;1;0;0;0;0;0;1;;9999-12-31 00:00:00
1653;Авиационная метеорологическая станция;4;ФГБУ Авиаметтелеком Росгидромета;НИЖНИЙ НОВГОРОД;0;27457;5644380;;;56.37;43.77;;152;ФГБУ Верхне-Волжский филиал Авиаметтелекома  Росгидромета;4;0;0;0;0;0;0;0;0;0;;9999-12-31 00:00:00
1794;Пристанционный гидрологический пост;2;ФГБУ Верхне-Волжское УГМС;НИЖНИЙ НОВГОРОД (ОГП ПРИ ГГН ГМЦ Н.-НОВГОРОД) - ВДХР.ЧЕБОКСАРСКОЕ;0;39905;;39905;;56.33;44.00;;152;Отсутствует;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
1813;Пост наблюдения за загрязнением природной среды;0;ФГБУ Верхне-Волжское УГМС;НИЖНИЙ НОВГОРОД ПНЗ №11;0;;;;;56.30;44.00;;152;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
2736;Пост наблюдения за загрязнением природной среды;0;ФГБУ Верхне-Волжское УГМС;НИЖНИЙ НОВГОРОД ПНЗ №17;0;;;;;56.30;44.00;;152;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
2771;Пост наблюдения за загрязнением природной среды;0;ФГБУ Верхне-Волжское УГМС;НИЖНИЙ НОВГОРОД ПНЗ №18;0;;;;;56.30;43.00;;152;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
2814;Пост наблюдения за загрязнением природной среды;0;ФГБУ Верхне-Волжское УГМС;НИЖНИЙ НОВГОРОД ПНЗ №19;0;;;;;56.30;44.00;;152;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
1810;Пост наблюдения за загрязнением природной среды;0;ФГБУ Верхне-Волжское УГМС;НИЖНИЙ НОВГОРОД ПНЗ №3;0;;;;;56.30;44.00;;152;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
1811;Пост наблюдения за загрязнением природной среды;0;ФГБУ Верхне-Волжское УГМС;НИЖНИЙ НОВГОРОД ПНЗ №4;0;;;;;56.30;44.00;;152;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
1841;Пост наблюдения за загрязнением природной среды;0;ФГБУ Верхне-Волжское УГМС;НИЖНИЙ НОВГОРОД ПНЗ №5;0;;;;;56.30;44.00;;152;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
1812;Пост наблюдения за загрязнением природной среды;0;ФГБУ Верхне-Волжское УГМС;НИЖНИЙ НОВГОРОД ПНЗ №7;0;;;;;56.30;44.00;;152;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
8359;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Верхне-Волжское УГМС;НИЖНИЙ НОВГОРОД-ЗАРЕЧНАЯ;0;27456;5634360;;;56.33;43.62;;152;Отсутствует;3;0;0;0;0;0;0;0;0;0;;9999-12-31 00:00:00
8565;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Верхне-Волжское УГМС;НИЖНИЙ НОВГОРОД-НАГОРНАЯ;0;27562;;;;56.23;44.10;;;Отсутствует;1;0;0;;;;0;0;0;0;;9999-12-31 00:00:00
31456;Геофизическая станция;0;ФГБУ ИПГ;НИЖНИЙ ТАГИЛ;0;;;;;57.88;60.12;;;Отсутствует;0;0;0;0;0;0;0;1;0;0;;
3083;Метеорологическая станция;2;ФГБУ Уральское УГМС;НИЖНИЙ ТАГИЛ;0;28240;5796010;;;57.88;60.07;;166;Отсутствует;3;0;0;0;0;1;0;0;0;1;;9999-12-31 00:00:00
8731;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Забайкальское УГМС;НИЖНИЙ ЦАСУЧЕЙ;0;30960;503011507;;;50.52;115.12;;175;Отсутствует;3;0;0;0;0;0;0;0;0;0;;9999-12-31 00:00:00
2491;Гидрологический пост;1;ФГБУ Северо-Кавказское УГМС;НИЖНИЙ ЧЕГЕМ - р. Чегем 1-й;0;84233;4330043170;84233;;43.5;43.28333333333333;;107;Кабардино-Балкарский ЦГМС;1;0;0;2;0;0;1;0;0;1;;9999-12-31 00:00:00
2325;Метеорологическая станция;2;ФГБУ Северо-Кавказское УГМС;НИЖНИЙ ЧИР - вдхр. Цимлянское;0;34555;4844310;78906;;48.35;43.12;;134;Волгоградский ЦГМС;3;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
28944;Озерный гидрометеорологический пост;1;ФГБУ Северо-Кавказское УГМС;НИЖНИЙ ЧИР ОГП-1 - вдхр. Цимлянское;0;78906;;78906;;48.33;43.12;;135;Волгоградский ЦГМС;0;0;0;3;0;0;0;0;0;0;;
2492;Гидрологический пост;1;ФГБУ Северо-Кавказское УГМС;НИЖНЯНСКИЙ - р. Арчеда;0;78224;;78224;;49.86;43.18;;134;Волгоградский ЦГМС;0;0;0;2;0;0;0;0;0;0;;9999-12-31 00:00:00
4675;Гидрологический пост;1;ФГБУ Забайкальское УГМС;НИЖНЯЯ МАЙЛА-р.Она - Р.ОНА;0;07133;523011059;07133;;52.48;110.00;;104;Бурятский ЦГМС;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
2909;Метеорологический пост;2;ФГБУ Обь-Иртышское УГМС;НИЖНЯЯ ОМКА;0;;5525074560;;65524;55.416666666666664;74.93333333333334;;155;Отсутствует;4;0;0;0;0;0;0;0;0;0;;9999-12-31 00:00:00
8510;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Обь-Иртышское УГМС;Нижняя Омка;0;28693;5547490;;;55.44166666666667;74.93166666666667;;155;Отсутствует;3;0;0;0;0;0;0;0;0;0;;
2951;Гидрологический пост;1;ФГБУ Обь-Иртышское УГМС;НИЖНЯЯ ОМКА - р. Омь;0;;;11586;;55.423611111111114;74.94388888888889;;155;Отсутствует;0;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
608;Гидрологический пост;1;ФГБУ Северное УГМС;НИЖНЯЯ ОМРА - Р.СОЙBА;0;;6244055520;70559;;62.73;55.86;;111;Коми ЦГМС;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
496;Авиационная метеорологическая станция;4;ФГБУ Авиаметтелеком Росгидромета;НИЖНЯЯ ПЕША;0;22383;6684780;;22383;66.75;47.77;;183;ФГБУ Северный филиал Авиаметтелекома  Росгидромета;3;0;0;0;0;4;0;0;0;1;;9999-12-31 00:00:00
31641;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Обь-Иртышское УГМС;Нижняя Тавда;0;28361;5766620;;;57.666666666666664;66.16472222222222;;;Тюменский ЦГМС;4;0;0;0;0;0;0;0;0;0;;
3020;Агрометеорологический пост;0;ФГБУ Обь-Иртышское УГМС;Нижняя Тавда;0;;5741066110;;65411;57.678333333333335;66.18333333333334;;172;Тюменский ЦГМС;1;0;0;0;0;4;0;0;0;0;;9999-12-31 00:00:00
2984;Гидрологический пост;1;ФГБУ Обь-Иртышское УГМС;НИЖНЯЯ ТАВДА - р.Тавда;0;;;12415;;57.678333333333335;66.18333333333334;;172;Тюменский ЦГМС;0;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
609;Гидрологический пост;2;ФГБУ Северное УГМС;НИЖНЯЯ ТОЙМА - Р.СЕB.ДBИНА;0;;6222044160;70067;;62.36;44.26;;129;Отсутствует;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
4676;Гидрологический пост;1;ФГБУ Забайкальское УГМС;НИЖНЯЯ ШАХТАМА-р.Унда - Р.УНДА;0;06103;512411740;06103;;51.40;117.67;;175;Отсутствует;1;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
3201;Гидрологический пост;1;ФГБУ Уральское УГМС;НИЖНЯЯ ЯЗЬВА - Р.ЯЗЬВА;0;76099;;76099;;60.28;56.88;;159;Пермский ЦГМС;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
26;Метеорологическая станция;2;ФГБУ Мурманское УГМС;НИКЕЛЬ;0;22004;6943020;;;69.40;30.23;;151;Отсутствует;3;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
31000;Геофизическая станция;0;ФГБУ ИПГ;НИКЕЛЬ;0;;;;;69.41;30.22;;;Отсутствует;0;0;0;0;0;0;0;1;0;0;;
123;Озерный гидрометеорологический пост;2;ФГБУ Мурманское УГМС;НИКЕЛЬ - оз. Куэтс-Ярви;0;71901;;71901;;69.41;30.18;;151;Отсутствует;0;0;0;2;0;0;0;0;0;0;;9999-12-31 00:00:00
30753;Пост наблюдения за загрязнением природной среды;0;ФГБУ Мурманское УГМС;НИКЕЛЬ № 5;0;;;;;69.4;30.2;;151;Отсутствует;0;0;0;0;0;0;0;0;0;1;;
30755;Пост наблюдения за загрязнением природной среды;0;ФГБУ Мурманское УГМС;НИКЕЛЬ № 6;0;;;;;69.41666666666667;30.2;;151;Отсутствует;0;0;0;0;0;0;0;0;0;1;;
3859;Гидрологический пост;1;ФГБУ Среднесибирское УГМС;НИКИТИНО - Р.ЕНИСЕЙ;0;09022;;09022;;53.02;91.48;;124;Хакасский ЦГМС;0;0;0;2;0;0;0;0;0;0;;9999-12-31 00:00:00
8805;Агрометеорологическая станция;0;ФГБУ Крымское УГМС;НИКИТСКИЙ САД;1;33995;4453430;;33995;44.52;34.25;;182;Отсутствует;2;0;0;0;0;2;0;1;0;1;;
4991;Озерный гидрометеорологический пост;2;ФГБУ Иркутское УГМС;НИКОЛА - ВДХР.ИРКУТСКОЕ;0;;;08929;;51.88;104.83;;138;Отсутствует;0;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
10002;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Башкирское УГМС;НИКОЛАЕВКА;0;28735;5445870;;;54.40;58.70;;;Отсутствует;4;0;0;0;0;0;0;0;0;0;;
4401;Авиационная метеорологическая станция;1;ФГБУ Авиаметтелеком Росгидромета;НИКОЛАЕВСК-НА-АМУРЕ;0;31368;5324071;;;53.15;140.70000277777777;;127;ФГБУ ДВ филиал АМТК Росгидромета;4;0;0;0;0;0;0;0;0;0;;9999-12-31 00:00:00
5932;Пристанционный гидрологический пост;2;ФГБУ Дальневосточное УГМС;НИКОЛАЕВСК-НА-АМУРЕ (ГП ПРИ НИКОЛАЕВСК-НА-АМУРЕ У) - Р.АМУР, МОРЕ ОХОТСКОЕ;0;05805;;05805;;53.12;140.72;;127;Отсутствует;0;0;0;2;2;0;0;0;0;1;;9999-12-31 00:00:00
4406;Устьевая станция;0;ФГБУ Дальневосточное УГМС;НИКОЛАЕВСК-НА-АМУРЕ - Р.АМУР;2;31369;5314071;05805;;53.15;140.70;;127;Отсутствует;2;0;1;2;0;0;0;1;0;1;;9999-12-31 00:00:00
770;Метеорологическая станция;2;ФГБУ Северо-Западное УГМС;НИКОЛАЕВСКОЕ;0;26167;5862980;;26167;58.57;29.80;;147;Санкт-Петербургский ЦГМС;3;0;0;0;0;2;1;0;0;1;;
1417;Метеорологическая станция;2;ФГБУ Центральное УГМС;НИКОЛО-ПОЛОМА;0;27252;5844340;;;58.35;43.38;;144;Костромской ЦГМС;3;0;1;0;0;2;0;0;0;1;;9999-12-31 00:00:00
31052;Геофизическая станция;0;ФГБУ ИПГ;НИКОЛЬСК;0;;;;;59.54;45.44;;;Отсутствует;0;0;0;0;0;0;0;1;0;0;;
434;Метеорологическая станция;2;ФГБУ Северное УГМС;НИКОЛЬСК;1;27066;5954550;;;59.53666666666667;45.43861111111111;;135;Вологодский ЦГМС;2;0;0;0;0;3;0;1;0;1;;9999-12-31 00:00:00
3588;Гидрологический пост;2;ФГБУ Западно-Сибирское УГМС;Никольское - р. Обь;0;10561;5712084180;10561;;57.12;84.18;;170;Томский ЦГМС;1;0;0;3;0;0;0;0;0;1;;
610;Гидрологический пост;1;ФГБУ Северное УГМС;НИКОЛЬСКОЕ - Р.АНДОГА;0;;;75190;;59.35;37.16;;135;ГМБ Череповец;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
3860;Гидрологический пост;1;ФГБУ Среднесибирское УГМС;НИКОЛЬСКОЕ - Р.ХАБЫК;0;09294;5429092170;09294;;54.48;92.28;;124;Хакасский ЦГМС;1;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
239;Гидрологический пост;1;ФГБУ Центрально-Черноземное УГМС;НИНОВКА - Р.ОСКОЛ;0;78393;;78393;;50.73;37.83;;131;Белгородский ЦГМС;0;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
28961;Морская гидрометеорологическая судовая станция;0;ФГБУ Северо-Кавказское УГМС;"НИС ""ТАНТАЛ""";0;;;;;42.978938318683305;47.498316764831536;;;Дагестанский ЦГМС;1;0;0;0;0;0;0;0;0;0;;
485;Морская гидрометеорологическая судовая станция;3;ФГБУ Северное УГМС;НИС ИВАН ПЕТРОВ - МОРЕ БЕЛОЕ ЮГО-BОСТОК БАРЕНЦЕBА МОРЯ;0;;;;;64.58;40.50;;129;Отсутствует;0;0;0;0;1;0;0;0;0;0;;9999-12-31 00:00:00
30602;Разъездная гидрометеорологическая бригада;0;ФГБУ Уральское УГМС;НИС КАСАТКА 2М;0;;;;;58.11;56.32;;159;Пермский ЦГМС;0;0;0;1;0;0;0;0;0;0;;
6908;Морская гидрометеорологическая судовая станция;3;ФГБУ Северное УГМС;НИС ПРОФЕССОР МОЛЧАНОВ;0;;;;;64.55;40.533055555555556;;129;Отсутствует;0;0;0;0;1;0;0;0;0;0;;9999-12-31 00:00:00
30604;Разъездная гидрометеорологическая бригада;0;ФГБУ Уральское УГМС;НИС РОСГИДРОМЕТ 09;0;;;;;58.11;56.32;;159;Пермский ЦГМС;0;0;0;1;0;0;0;0;0;1;;
3921;Озерный гидрометеорологический пост;1;ФГБУ Среднесибирское УГМС;НОВАЯ БАХТА - BДХР.КРАСНОЯРСКОЕ;0;09940;5542092220;09940;;55.70;92.36;;124;Отсутствует;1;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
6045;Метеорологическая станция;2;ФГБУ Иркутское УГМС;НОВАЯ ИГИРМА;0;30218;5710391;;;57.11;103.95;;138;Братский ЦГМС;3;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
4989;Озерный гидрометеорологический пост;2;ФГБУ Иркутское УГМС;НОВАЯ ИГИРМА - ВДХР.УСТЬ-ИЛИМСКОЕ;0;;;08976;;57.11;103.95;;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
4570;Метеорологическая станция;3;ФГБУ Забайкальское УГМС;НОВАЯ КУРБА;0;30738;5210851;;30738;52.05;108.52;;104;Бурятский ЦГМС;3;0;0;0;0;3;0;0;0;1;;9999-12-31 00:00:00
5845;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;НОВАЯ КУРБА (ГП ПРИ НОВАЯ КУРБА М)-р.Курба - Р.КУРБА;1;07142;;07142;;52.05;108.52;;104;Бурятский ЦГМС;0;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
771;Метеорологическая станция;2;ФГБУ Северо-Западное УГМС;НОВАЯ ЛАДОГА;0;22917;6013230;;;60.12;32.32;;147;Санкт-Петербургский ЦГМС;4;0;0;0;0;0;0;0;0;1;;
